id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1289191469710942211,1289191161341460481,1596202173000,2020-07-31,18:59:33,India Standard Time,18839785,narendramodi,Narendra Modi,,"The Smart India Hackathon has emerged as a vibrant forum to ideate and innovate. Naturally, this time our youth would be focussing on the post-COVID world in their innovations, along with ways to create an Aatmanirbhar Bharat. http://nm-4.com/n3i9 ",[],['http://nm-4.com/n3i9'],[],854,3218,19535,[],[],https://twitter.com/narendramodi/status/1289191469710942211,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"The Smart India Hackathon has emerged as a vibrant forum to ideate and innovate. Naturally, this time our youth would be focussing on the post-COVID world in their innovations, along with ways to create an Aatmanirbhar Bharat. http://nm-4.com/n3i9 ",en,en
1289191161341460481,1289191161341460481,1596202099000,2020-07-31,18:58:19,India Standard Time,18839785,narendramodi,Narendra Modi,,"Young India is filled with talent! The grand finale of the Smart India Hackathon 2020 showcases this very spirit of innovation and excellence. On 1st August at 4:30 PM, looking forward to interacting with the finalists of the Hackathon and knowing more about their works.",[],[],[],2194,8456,65637,[],[],https://twitter.com/narendramodi/status/1289191161341460481,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Young India is filled with talent! The grand finale of the Smart India Hackathon 2020 showcases this very spirit of innovation and excellence. On 1st August at 4:30 PM, looking forward to interacting with the finalists of the Hackathon and knowing more about their works.",en,en
1288785628549672960,1288785628549672960,1596105412000,2020-07-30,16:06:52,India Standard Time,18839785,narendramodi,Narendra Modi,,Padma Shri Ren Sonam Tshering Lepcha Ji was a a multi-faceted personality. He made outstanding efforts to popularise the great Lepcha culture. His works are respected across generations. Anguished by his demise. Condolences to his family and admirers. Om Shanti.,[],[],[],1799,6495,58338,[],[],https://twitter.com/narendramodi/status/1288785628549672960,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Padma Shri Ren Sonam Tshering Lepcha Ji was a a multi-faceted personality. He made outstanding efforts to popularise the great Lepcha culture. His works are respected across generations. Anguished by his demise. Condolences to his family and admirers. Om Shanti.,en,en
1288727796764667905,1288727796764667905,1596091624000,2020-07-30,12:17:04,India Standard Time,18839785,narendramodi,Narendra Modi,,Inaugurating the Supreme Court Building of Mauritius with PM @PKJugnauth. https://www.pscp.tv/w/cfES6DMyMjExNTJ8MWRSS1pacXJ6d1hLQj3evpPPCCYtRCaL1Wduz0_W1MQ0XSGG5w535fyWqm1z …,['pkjugnauth'],['https://www.pscp.tv/w/cfES6DMyMjExNTJ8MWRSS1pacXJ6d1hLQj3evpPPCCYtRCaL1Wduz0_W1MQ0XSGG5w535fyWqm1z'],[],1234,6403,36607,[],[],https://twitter.com/narendramodi/status/1288727796764667905,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1178324167353147392', 'username': 'PKJugnauth'}]",,Inaugurating the Supreme Court Building of Mauritius with PM @PKJugnauth. https://www.pscp.tv/w/cfES6DMyMjExNTJ8MWRSS1pacXJ6d1hLQj3evpPPCCYtRCaL1Wduz0_W1MQ0XSGG5w535fyWqm1z …,en,en
1288526836884881408,1288526836884881408,1596043712000,2020-07-29,22:58:32,India Standard Time,18839785,narendramodi,Narendra Modi,,"Another example of India-Mauritius friendship. 

At 12 noon on 30th July,  @MauritiusPM @PKJugnauth and I would jointly inaugurate, via video conferencing, the new Supreme Court Building of Mauritius. India is honoured to have assisted in this key project.  https://www.mea.gov.in/press-releases.htm?dtl/32856/Prime_Minister_Narendra_Modi_and_Prime_Minister_of_Mauritius_to_jointly_inaugurate_the_new_Supreme_Court_Building_of_Mauritius …","['mauritiuspm', 'pkjugnauth']",['https://www.mea.gov.in/press-releases.htm?dtl/32856/Prime_Minister_Narendra_Modi_and_Prime_Minister_of_Mauritius_to_jointly_inaugurate_the_new_Supreme_Court_Building_of_Mauritius'],[],990,4927,36610,[],[],https://twitter.com/narendramodi/status/1288526836884881408,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1163501093244026883', 'username': 'MauritiusPM'}, {'user_id': '1178324167353147392', 'username': 'PKJugnauth'}]",,"Another example of India-Mauritius friendship. 

At 12 noon on 30th July,  @MauritiusPM @PKJugnauth and I would jointly inaugurate, via video conferencing, the new Supreme Court Building of Mauritius. India is honoured to have assisted in this key project.  https://www.mea.gov.in/press-releases.htm?dtl/32856/Prime_Minister_Narendra_Modi_and_Prime_Minister_of_Mauritius_to_jointly_inaugurate_the_new_Supreme_Court_Building_of_Mauritius …",en,en
1288526312353574912,1288526312353574912,1596043587000,2020-07-29,22:56:27,India Standard Time,18839785,narendramodi,Narendra Modi,,"Had an extensive interaction with stakeholders from banks and NBFCs to deliberate on the roadmap for economic growth, helping entrepreneurs and a range of other aspects. http://nm-4.com/v0i9 ",[],['http://nm-4.com/v0i9'],[],1265,5511,42375,[],[],https://twitter.com/narendramodi/status/1288526312353574912,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Had an extensive interaction with stakeholders from banks and NBFCs to deliberate on the roadmap for economic growth, helping entrepreneurs and a range of other aspects. http://nm-4.com/v0i9 ",en,en
1288467887418531843,1288465841713844225,1596029657000,2020-07-29,19:04:17,India Standard Time,18839785,narendramodi,Narendra Modi,,"Framing of NEP 2020 will be remembered as a shining example of participative governance. I thank all those who have worked hard in the formulation of the NEP 2020. 

May education brighten our nation and lead it to prosperity.",[],[],[],869,4462,23114,[],[],https://twitter.com/narendramodi/status/1288467887418531843,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Framing of NEP 2020 will be remembered as a shining example of participative governance. I thank all those who have worked hard in the formulation of the NEP 2020. 

May education brighten our nation and lead it to prosperity.",en,en
1288467885665337346,1288465841713844225,1596029657000,2020-07-29,19:04:17,India Standard Time,18839785,narendramodi,Narendra Modi,,"Aspects such as widening the availability of scholarships, strengthening infrastructure for Open and Distance Learning, Online Education and increasing the usage of technology have received great attention in the NEP. These are vital reforms for the education sector.",[],[],[],398,3889,21305,[],[],https://twitter.com/narendramodi/status/1288467885665337346,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Aspects such as widening the availability of scholarships, strengthening infrastructure for Open and Distance Learning, Online Education and increasing the usage of technology have received great attention in the NEP. These are vital reforms for the education sector.",en,en
1288467883786416136,1288465841713844225,1596029656000,2020-07-29,19:04:16,India Standard Time,18839785,narendramodi,Narendra Modi,,"Respecting the spirit ‘Ek Bharat Shreshtha Bharat’, the NEP 2020 includes systems to promote Indian languages, including Sanskrit. Many foreign languages will also be offered at the secondary level. 

Indian Sign Language (ISL) will be standardised across the country.",[],[],[],1223,3744,15638,[],[],https://twitter.com/narendramodi/status/1288467883786416136,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Respecting the spirit ‘Ek Bharat Shreshtha Bharat’, the NEP 2020 includes systems to promote Indian languages, including Sanskrit. Many foreign languages will also be offered at the secondary level. 

Indian Sign Language (ISL) will be standardised across the country.",en,en
1288467881886244867,1288465841713844225,1596029656000,2020-07-29,19:04:16,India Standard Time,18839785,narendramodi,Narendra Modi,,"UG education would also include multiple entry and exit points with appropriate certification. An Academic Bank of Credit will be set up to enable digital storage of credits earned from different HEIs, which can also be transferred and counted as a part of the final degree.",[],[],[],173,2348,10092,[],[],https://twitter.com/narendramodi/status/1288467881886244867,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"UG education would also include multiple entry and exit points with appropriate certification. An Academic Bank of Credit will be set up to enable digital storage of credits earned from different HEIs, which can also be transferred and counted as a part of the final degree.",en,en
