id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1245036586548359168,1245036586548359168,1585674828000,2020-03-31,22:43:48,India Standard Time,18839785,narendramodi,Narendra Modi,,Admirable commitment to service and national development shown by the Tata Group. I welcome their gesture of contributing to PM-CARES. Their contribution will touch the lives of many Indians. I thank @TataCompanies and Shri Ratan Tata Ji. #IndiaFightsCorona https://twitter.com/TataCompanies/status/1244996131731447808 …,['tatacompanies'],['https://twitter.com/TataCompanies/status/1244996131731447808'],[],1505,7491,44300,['#indiafightscorona'],[],https://twitter.com/narendramodi/status/1245036586548359168,False,https://twitter.com/TataCompanies/status/1244996131731447808,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '270771330', 'username': 'TataCompanies'}]",,Admirable commitment to service and national development shown by the Tata Group. I welcome their gesture of contributing to PM-CARES. Their contribution will touch the lives of many Indians. I thank @TataCompanies and Shri Ratan Tata Ji. #IndiaFightsCorona https://twitter.com/TataCompanies/status/1244996131731447808 …,en,en
1245036251087900672,1245036251087900672,1585674748000,2020-03-31,22:42:28,India Standard Time,18839785,narendramodi,Narendra Modi,,"Have been seeing thoughtful messages of young children contributing to PM-CARES. This is special because they are contributing from their piggy banks. We yet again see the large-heartedness of young India. #IndiaFightsCorona
 https://twitter.com/Kuldeepbpcl/status/1244214976694210560 …
 https://twitter.com/SriramOptimist/status/1244540096663015427 … https://twitter.com/alok_bhatt/status/1244608713689903105 …",[],"['https://twitter.com/Kuldeepbpcl/status/1244214976694210560', 'https://twitter.com/SriramOptimist/status/1244540096663015427', 'https://twitter.com/alok_bhatt/status/1244608713689903105']",[],646,3920,25266,['#indiafightscorona'],[],https://twitter.com/narendramodi/status/1245036251087900672,False,https://twitter.com/alok_bhatt/status/1244608713689903105,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Have been seeing thoughtful messages of young children contributing to PM-CARES. This is special because they are contributing from their piggy banks. We yet again see the large-heartedness of young India. #IndiaFightsCorona
 https://twitter.com/Kuldeepbpcl/status/1244214976694210560 …
 https://twitter.com/SriramOptimist/status/1244540096663015427 … https://twitter.com/alok_bhatt/status/1244608713689903105 …",en,en
1245035807976505344,1245035807976505344,1585674642000,2020-03-31,22:40:42,India Standard Time,18839785,narendramodi,Narendra Modi,,"During #MannKiBaat too I had interacted with those who successfully battled COVID-19. It is important to hear their experiences and learn.

The right precautions matter.

Follow self-discipline.

Listen to what your doctor is saying. #IndiaFightsCorona https://twitter.com/ANI/status/1244893436655747073 …",[],['https://twitter.com/ANI/status/1244893436655747073'],[],473,2569,15742,"['#mannkibaat', '#indiafightscorona']",[],https://twitter.com/narendramodi/status/1245035807976505344,False,https://twitter.com/ANI/status/1244893436655747073,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"During #MannKiBaat too I had interacted with those who successfully battled COVID-19. It is important to hear their experiences and learn.

The right precautions matter.

Follow self-discipline.

Listen to what your doctor is saying. #IndiaFightsCorona https://twitter.com/ANI/status/1244893436655747073 …",en,en
1245035461761892352,1245035461761892352,1585674560000,2020-03-31,22:39:20,India Standard Time,18839785,narendramodi,Narendra Modi,,"Every effort counts, every contribution matters. I thank leading film personalities @MadhuriDixit, @bhumipednekar, @ayushmannk, @aliaa08, @karanjohar for supporting PM-CARES. 

By being proactive and taking right precautions we have to overcome COVID-19. #IndiaFightsCorona","['madhuridixit', 'bhumipednekar', 'ayushmannk', 'aliaa08', 'karanjohar']",[],[],1358,5051,43976,['#indiafightscorona'],[],https://twitter.com/narendramodi/status/1245035461761892352,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '220228167', 'username': 'MadhuriDixit'}, {'user_id': '243332437', 'username': 'bhumipednekar'}, {'user_id': '38403110', 'username': 'ayushmannk'}, {'user_id': '183230911', 'username': 'aliaa08'}, {'user_id': '57928790', 'username': 'karanjohar'}]",,"Every effort counts, every contribution matters. I thank leading film personalities @MadhuriDixit, @bhumipednekar, @ayushmannk, @aliaa08, @karanjohar for supporting PM-CARES. 

By being proactive and taking right precautions we have to overcome COVID-19. #IndiaFightsCorona",en,en
1245035300323094528,1245035300323094528,1585674521000,2020-03-31,22:38:41,India Standard Time,18839785,narendramodi,Narendra Modi,,"Rising to the occasion for a healthier India, showing leadership and compassion. 

Thank you @IRSAssociation, @MEAIndia, @SteelMinIndia, @IndiaCoastGuard Wives Welfare Association, Coal India for the contribution to PM-CARES. #IndiaFightsCorona","['irsassociation', 'meaindia', 'steelminindia', 'indiacoastguard']",[],[],621,3444,23755,['#indiafightscorona'],[],https://twitter.com/narendramodi/status/1245035300323094528,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '4076775134', 'username': 'IRSAssociation'}, {'user_id': '441636351', 'username': 'MEAIndia'}, {'user_id': '761163448059301888', 'username': 'SteelMinIndia'}, {'user_id': '897819527508926464', 'username': 'IndiaCoastGuard'}]",,"Rising to the occasion for a healthier India, showing leadership and compassion. 

Thank you @IRSAssociation, @MEAIndia, @SteelMinIndia, @IndiaCoastGuard Wives Welfare Association, Coal India for the contribution to PM-CARES. #IndiaFightsCorona",en,en
1244965127574532107,1244965127574532107,1585657791000,2020-03-31,17:59:51,India Standard Time,18839785,narendramodi,Narendra Modi,,"जब भी देश सेवा की बात सामने आती है, @yogrishiramdev जी हमेशा आगे रहते हैं। कोरोना के खिलाफ देश की लड़ाई में इस योगदान के लिए आपका बहुत-बहुत आभार। #IndiaFightsCorona https://twitter.com/yogrishiramdev/status/1244576129970663424 …",['yogrishiramdev'],['https://twitter.com/yogrishiramdev/status/1244576129970663424'],[],1830,8001,49786,['#indiafightscorona'],[],https://twitter.com/narendramodi/status/1244965127574532107,False,https://twitter.com/yogrishiramdev/status/1244576129970663424,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '559345507', 'username': 'yogrishiramdev'}]",,@Yogrishiramdev ji is always ahead whenever it comes to Desh Seva. Thank you very much for this contribution to the country's fight against Corona. #IndiaFightsCorona https://twitter.com/yogrishiramdev/status/1244576129970663424…,hi,en
1244965038290395136,1244965038290395136,1585657770000,2020-03-31,17:59:30,India Standard Time,18839785,narendramodi,Narendra Modi,,I salute Bharti Enterprises and Sunil Bharti Mittal Ji for the strong support in this battle against COVID-19. The humanitarian efforts of this group during this time will help many Indians. #IndiaFightsCorona https://twitter.com/airtelnews/status/1244865972114092032 …,[],['https://twitter.com/airtelnews/status/1244865972114092032'],[],1063,4872,28692,['#indiafightscorona'],[],https://twitter.com/narendramodi/status/1244965038290395136,False,https://twitter.com/airtelnews/status/1244865972114092032,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,I salute Bharti Enterprises and Sunil Bharti Mittal Ji for the strong support in this battle against COVID-19. The humanitarian efforts of this group during this time will help many Indians. #IndiaFightsCorona https://twitter.com/airtelnews/status/1244865972114092032 …,en,en
1244964872816717825,1244964872816717825,1585657730000,2020-03-31,17:58:50,India Standard Time,18839785,narendramodi,Narendra Modi,,"The entire Reliance team has been making effective contributions in the fight against COVID-19. Be it in healthcare or assisting people, they have been active. 

I thank Mukesh & Nita Ambani Ji for contributing to PM-CARES and for their other work towards defeating Coronavirus. https://twitter.com/ril_foundation/status/1244630742967054336 …",[],['https://twitter.com/ril_foundation/status/1244630742967054336'],[],1544,7940,54951,[],[],https://twitter.com/narendramodi/status/1244964872816717825,False,https://twitter.com/ril_foundation/status/1244630742967054336,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"The entire Reliance team has been making effective contributions in the fight against COVID-19. Be it in healthcare or assisting people, they have been active. 

I thank Mukesh & Nita Ambani Ji for contributing to PM-CARES and for their other work towards defeating Coronavirus. https://twitter.com/ril_foundation/status/1244630742967054336 …",en,en
1244964673172033538,1244964673172033538,1585657683000,2020-03-31,17:58:03,India Standard Time,18839785,narendramodi,Narendra Modi,,Thank you @JSPLCorporate. This gesture is very helpful. #IndiaFightsCorona https://twitter.com/MPNaveenJindal/status/1244850724871106560 …,['jsplcorporate'],['https://twitter.com/MPNaveenJindal/status/1244850724871106560'],[],282,2980,17655,['#indiafightscorona'],[],https://twitter.com/narendramodi/status/1244964673172033538,False,https://twitter.com/MPNaveenJindal/status/1244850724871106560,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1568069497', 'username': 'JSPLCorporate'}]",,Thank you @JSPLCorporate. This gesture is very helpful. #IndiaFightsCorona https://twitter.com/MPNaveenJindal/status/1244850724871106560 …,en,en
1244964413754368001,1244964413754368001,1585657621000,2020-03-31,17:57:01,India Standard Time,18839785,narendramodi,Narendra Modi,,"कोरोना से लड़ने के लिए हर क्षेत्र के लोग सहयोग के लिए आगे आ रहे हैं। देश की यही वो सामूहिक ताकत है, जो इस लड़ाई में जीत दिलाएगी। 

PM-CARES में योगदान के लिए मैं @RajatSharmaLive जी और @PrabhuChawla जी का अभिनंदन करता हूं। #IndiaFightsCorona","['rajatsharmalive', 'prabhuchawla']",[],[],5037,9574,81819,['#indiafightscorona'],[],https://twitter.com/narendramodi/status/1244964413754368001,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '122658025', 'username': 'RajatSharmaLive'}, {'user_id': '40400019', 'username': 'PrabhuChawla'}]",,"People from all walks of life are coming forward to fight against Corona. This is the collective strength of the country that will win this battle.

I congratulate @RajatSharmaLive ji and @PrabhuChawla ji for contributing to PM-CARES. #IndiaFightsCorona",hi,en
