id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1300413238421512193,1300412575641862144,1598877651000,2020-08-31,18:10:51,India Standard Time,18839785,narendramodi,Narendra Modi,,"I was new to Delhi in 2014. From Day 1, I was blessed to have the guidance, support and blessings of Shri Pranab Mukherjee. I will always cherish my interactions with him. Condolences to his family, friends, admirers and supporters across India. Om Shanti. pic.twitter.com/cz9eqd4sDZ",[],[],['https://pbs.twimg.com/media/Egv-3y4VoAAuAVC.jpg'],5373,9770,73344,[],[],https://twitter.com/narendramodi/status/1300413238421512193,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"I was new to Delhi in 2014. From Day 1, I was blessed to have the guidance, support and blessings of Shri Pranab Mukherjee. I will always cherish my interactions with him. Condolences to his family, friends, admirers and supporters across India. Om Shanti. pic.twitter.com/cz9eqd4sDZ",en,en
1300413236429254656,1300412575641862144,1598877650000,2020-08-31,18:10:50,India Standard Time,18839785,narendramodi,Narendra Modi,,"As India’s President, Shri Pranab Mukherjee made Rashtrapati Bhavan even more accessible to common citizens. He made the President’s house a centre of learning, innovation, culture, science and literature. His wise counsel on key policy matters will never be forgotten by me.",[],[],[],2258,7319,55112,[],[],https://twitter.com/narendramodi/status/1300413236429254656,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"As India’s President, Shri Pranab Mukherjee made Rashtrapati Bhavan even more accessible to common citizens. He made the President’s house a centre of learning, innovation, culture, science and literature. His wise counsel on key policy matters will never be forgotten by me.",en,en
1300412805816807424,1300412575641862144,1598877548000,2020-08-31,18:09:08,India Standard Time,18839785,narendramodi,Narendra Modi,,"During his political career that spanned decades, Shri Pranab Mukherjee made long-lasting contributions in key economic and strategic ministries. He was an outstanding Parliamentarian, always well-prepared, extremely articulate as well as witty.",[],[],[],1075,4667,28924,[],[],https://twitter.com/narendramodi/status/1300412805816807424,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"During his political career that spanned decades, Shri Pranab Mukherjee made long-lasting contributions in key economic and strategic ministries. He was an outstanding Parliamentarian, always well-prepared, extremely articulate as well as witty.",en,en
1300412575641862144,1300412575641862144,1598877493000,2020-08-31,18:08:13,India Standard Time,18839785,narendramodi,Narendra Modi,,"India grieves the passing away of Bharat Ratna Shri Pranab Mukherjee. He has left an indelible mark on the development trajectory of our nation. A scholar par excellence, a towering statesman, he was admired across the political spectrum and by all sections of society. pic.twitter.com/gz6rwQbxi6",[],[],"['https://pbs.twimg.com/media/Egv97zcVoAA4AC5.jpg', 'https://pbs.twimg.com/media/Egv98opU8AAG-mj.jpg']",12092,39213,235337,[],[],https://twitter.com/narendramodi/status/1300412575641862144,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"India grieves the passing away of Bharat Ratna Shri Pranab Mukherjee. He has left an indelible mark on the development trajectory of our nation. A scholar par excellence, a towering statesman, he was admired across the political spectrum and by all sections of society. pic.twitter.com/gz6rwQbxi6",en,en
1300266943987867651,1300266943987867651,1598842771000,2020-08-31,08:29:31,India Standard Time,18839785,narendramodi,Narendra Modi,,"Greetings on Onam. This is a unique festival, which celebrates harmony. It is also an occasion to express gratitude to our hardworking farmers. May everyone be blessed with joy and best health. pic.twitter.com/4pjpGRKk6Q",[],[],[],5746,6519,42283,[],[],https://twitter.com/narendramodi/status/1300266943987867651,False,,1,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Greetings on Onam. This is a unique festival, which celebrates harmony. It is also an occasion to express gratitude to our hardworking farmers. May everyone be blessed with joy and best health. pic.twitter.com/4pjpGRKk6Q",en,en
1300266496489213953,1300266496489213953,1598842665000,2020-08-31,08:27:45,India Standard Time,18839785,narendramodi,Narendra Modi,,എല്ലാ മലയാളികൾക്കും ഹൃദയം നിറഞ്ഞ ഓണാശംസകൾ നേരുന്നു. ഓണം സൗഹാർദത്തിന്റെയും ഐക്യത്തിന്റെയും ആഘോഷമാണ്. കഠിനാധ്വാനികളായ നമ്മുടെ കർഷകരോട് നന്ദി പ്രകടിപ്പിക്കാനുള്ള ഒരു അവസരം കൂടിയാണ് ഈ ഉത്സവം. ഈ ഓണക്കാലത്ത് എല്ലാവർക്കും ആയുരാരോഗ്യസൗഖ്യവും സന്തോഷവും നേരുന്നു.,[],[],[],2548,4356,37043,[],[],https://twitter.com/narendramodi/status/1300266496489213953,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Happy Onam to all Malayalees. Onam is a celebration of friendship and unity. The festival is also an opportunity to express our gratitude to our hard working farmers. I wish everyone a long and healthy life and happiness during this Onam season.,ml,en
1300110272439308290,1300110272439308290,1598805418000,2020-08-30,22:06:58,India Standard Time,18839785,narendramodi,Narendra Modi,,"Informative thread @YourStoryCo, giving a glimpse of the talent of India’s youth. 

During #MannKiBaat, I could only name a few but there are many other youngsters innovating and creating exceptional Apps. Such efforts add vital strength towards building an Aatmanirbhar Bharat. https://twitter.com/YourStoryCo/status/1300092226798678016 …",['yourstoryco'],['https://twitter.com/YourStoryCo/status/1300092226798678016'],[],2601,3209,18823,['#mannkibaat'],[],https://twitter.com/narendramodi/status/1300110272439308290,False,https://twitter.com/YourStoryCo/status/1300092226798678016,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '15338256', 'username': 'YourStoryCo'}]",,"Informative thread @YourStoryCo, giving a glimpse of the talent of India’s youth. 

During #MannKiBaat, I could only name a few but there are many other youngsters innovating and creating exceptional Apps. Such efforts add vital strength towards building an Aatmanirbhar Bharat. https://twitter.com/YourStoryCo/status/1300092226798678016 …",en,en
1300099662058143745,1300099662058143745,1598802888000,2020-08-30,21:24:48,India Standard Time,18839785,narendramodi,Narendra Modi,,Congratulations to our chess players for winning the FIDE Online #ChessOlympiad. Their hard work and dedication are admirable. Their success will surely motivate other chess players. I would like to congratulate the Russian team as well.,[],[],[],4174,14263,120431,['#chessolympiad'],[],https://twitter.com/narendramodi/status/1300099662058143745,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Congratulations to our chess players for winning the FIDE Online #ChessOlympiad. Their hard work and dedication are admirable. Their success will surely motivate other chess players. I would like to congratulate the Russian team as well.,en,en
1300049325763035137,1300049325763035137,1598790887000,2020-08-30,18:04:47,India Standard Time,18839785,narendramodi,Narendra Modi,,Great thread! Kudos to @BSF_India for their efforts. https://twitter.com/BSF_India/status/1300025079984578560 …,['bsf_india'],['https://twitter.com/BSF_India/status/1300025079984578560'],[],904,3294,22545,[],[],https://twitter.com/narendramodi/status/1300049325763035137,False,https://twitter.com/BSF_India/status/1300025079984578560,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '3069275310', 'username': 'BSF_India'}]",,Great thread! Kudos to @BSF_India for their efforts. https://twitter.com/BSF_India/status/1300025079984578560 …,en,en
1300048551091884033,1300048551091884033,1598790702000,2020-08-30,18:01:42,India Standard Time,18839785,narendramodi,Narendra Modi,,"On International Whale Shark Day, we reiterate our commitment to protect the whale shark. Did you know whale sharks visit Gujarat’s coast every year? Since 2004, we’ve made several efforts to conserve this species...  https://forests.gujarat.gov.in/writereaddata/Portal/News/199_1_Whale_Shark_Conservation_Programme_GFD.pdf …",[],['https://forests.gujarat.gov.in/writereaddata/Portal/News/199_1_Whale_Shark_Conservation_Programme_GFD.pdf'],[],1572,4260,30215,[],[],https://twitter.com/narendramodi/status/1300048551091884033,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"On International Whale Shark Day, we reiterate our commitment to protect the whale shark. Did you know whale sharks visit Gujarat’s coast every year? Since 2004, we’ve made several efforts to conserve this species...  https://forests.gujarat.gov.in/writereaddata/Portal/News/199_1_Whale_Shark_Conservation_Programme_GFD.pdf …",en,en
