id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1239226175508983810,1239226175508983810,1584289518000,2020-03-15,21:55:18,India Standard Time,18839785,narendramodi,Narendra Modi,,Some ideas on how SAARC nations can work together to tackle the COVID-19 Novel Coronavirus. pic.twitter.com/b9K8tpPSzr,[],[],[],1290,7071,35302,[],[],https://twitter.com/narendramodi/status/1239226175508983810,False,,1,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Some ideas on how SAARC nations can work together to tackle the COVID-19 Novel Coronavirus. pic.twitter.com/b9K8tpPSzr,en,en
1239226090129776641,1239226090129776641,1584289498000,2020-03-15,21:54:58,India Standard Time,18839785,narendramodi,Narendra Modi,,Here are some of India’s efforts towards combatting the menace of COVID-19 Novel Coronavirus. pic.twitter.com/G5WFZBx6HB,[],[],[],933,6106,30248,[],[],https://twitter.com/narendramodi/status/1239226090129776641,False,,1,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Here are some of India’s efforts towards combatting the menace of COVID-19 Novel Coronavirus. pic.twitter.com/G5WFZBx6HB,en,en
1239225502495158272,1239225497990512641,1584289358000,2020-03-15,21:52:38,India Standard Time,18839785,narendramodi,Narendra Modi,,"Working together is the best way to overcome this menace. 

The way ahead lies in :

Collaboration not Confusion. 

Preparation not Panic.

We have to fight this battle together, and we have to win it together.

Our neighbourhood collaboration should be a model for the world.",[],[],[],314,3099,16419,[],[],https://twitter.com/narendramodi/status/1239225502495158272,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Working together is the best way to overcome this menace. 

The way ahead lies in :

Collaboration not Confusion. 

Preparation not Panic.

We have to fight this battle together, and we have to win it together.

Our neighbourhood collaboration should be a model for the world.",en,en
1239225497990512641,1239225497990512641,1584289357000,2020-03-15,21:52:37,India Standard Time,18839785,narendramodi,Narendra Modi,,Would like to thank all distinguished SAARC leaders who joined today’s video conference to tackle COVID-19 Novel Coronavirus and shared best practices from their respective nations to overcome this challenge as well as fruitful suggestions on creating a healthier region. pic.twitter.com/RGYDrub4xq,[],[],"['https://pbs.twimg.com/media/ETKc-f9UcAEyil9.jpg', 'https://pbs.twimg.com/media/ETKc-iSUMAATPl2.jpg']",854,5457,36500,[],[],https://twitter.com/narendramodi/status/1239225497990512641,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Would like to thank all distinguished SAARC leaders who joined today’s video conference to tackle COVID-19 Novel Coronavirus and shared best practices from their respective nations to overcome this challenge as well as fruitful suggestions on creating a healthier region. pic.twitter.com/RGYDrub4xq,en,en
1239152095493623808,1239152095493623808,1584271856000,2020-03-15,17:00:56,India Standard Time,18839785,narendramodi,Narendra Modi,,Chalking out a plan to combat the COVID-19 Novel Coronavirus with SAARC leaders. https://www.pscp.tv/w/cTy38DMyMjExNTJ8MXlvS01hTGFhUVdLUZ8-Pqk9ZDfqLjuCUf-t1dh6LHorJWi4OXTiuybPhBMS …,[],['https://www.pscp.tv/w/cTy38DMyMjExNTJ8MXlvS01hTGFhUVdLUZ8-Pqk9ZDfqLjuCUf-t1dh6LHorJWi4OXTiuybPhBMS'],[],2835,12577,50452,[],[],https://twitter.com/narendramodi/status/1239152095493623808,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Chalking out a plan to combat the COVID-19 Novel Coronavirus with SAARC leaders. https://www.pscp.tv/w/cTy38DMyMjExNTJ8MXlvS01hTGFhUVdLUZ8-Pqk9ZDfqLjuCUf-t1dh6LHorJWi4OXTiuybPhBMS …,en,en
1238863869956644864,1238863869956644864,1584203138000,2020-03-14,21:55:38,India Standard Time,18839785,narendramodi,Narendra Modi,,"Timely action for a healthier planet. 

Tomorrow at 5 PM, leaders of SAARC nations will discuss, via conferencing, a roadmap to fight the challenge of COVID-19 Novel Coronavirus. 

I am confident that our coming together will lead to effective outcomes and benefit our citizens.",[],[],[],2919,11974,78727,[],[],https://twitter.com/narendramodi/status/1238863869956644864,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Timely action for a healthier planet. 

Tomorrow at 5 PM, leaders of SAARC nations will discuss, via conferencing, a roadmap to fight the challenge of COVID-19 Novel Coronavirus. 

I am confident that our coming together will lead to effective outcomes and benefit our citizens.",en,en
1238863691098910720,1238863691098910720,1584203095000,2020-03-14,21:54:55,India Standard Time,18839785,narendramodi,Narendra Modi,,Interacted with a delegation led by Shri Altaf Bukhari from Jammu and Kashmir’s Apni Party. We had extensive deliberations on issues relating to the development of J&K as well as other good governance related topics. http://nm-4.com/xta9 ,[],['http://nm-4.com/xta9'],[],1093,5074,37552,[],[],https://twitter.com/narendramodi/status/1238863691098910720,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,Interacted with a delegation led by Shri Altaf Bukhari from Jammu and Kashmir’s Apni Party. We had extensive deliberations on issues relating to the development of J&K as well as other good governance related topics. http://nm-4.com/xta9 ,en,en
1238746682625425408,1238746682625425408,1584175198000,2020-03-14,14:09:58,India Standard Time,18839785,narendramodi,Narendra Modi,,"Some important information here. 

Do read👇🏼. https://twitter.com/MoHFW_INDIA/status/1238718731620102144 …",[],['https://twitter.com/MoHFW_INDIA/status/1238718731620102144'],[],2145,15527,56326,[],[],https://twitter.com/narendramodi/status/1238746682625425408,False,https://twitter.com/MoHFW_INDIA/status/1238718731620102144,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"Some important information here. 

Do read👇🏼. https://twitter.com/MoHFW_INDIA/status/1238718731620102144 …",en,en
1238438728311308290,1238438728311308290,1584101776000,2020-03-13,17:46:16,India Standard Time,18839785,narendramodi,Narendra Modi,,"I met the remarkable @satendr91697923, who is an outstanding para-swimmer. He has won several laurels and his life journey can motivate many. Sometime back, he swam across the Catalina Channel. 

Best wishes to this bright athlete. pic.twitter.com/tTQICGXPB0",[],[],"['https://pbs.twimg.com/media/ES_RU5kVAAA0jdB.jpg', 'https://pbs.twimg.com/media/ES_RVlRU4AAaNoa.jpg']",859,4906,40348,[],[],https://twitter.com/narendramodi/status/1238438728311308290,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"I met the remarkable @satendr91697923, who is an outstanding para-swimmer. He has won several laurels and his life journey can motivate many. Sometime back, he swam across the Catalina Channel. 

Best wishes to this bright athlete. pic.twitter.com/tTQICGXPB0",en,en
1238371182094639104,1238371182094639104,1584085672000,2020-03-13,13:17:52,India Standard Time,18839785,narendramodi,Narendra Modi,,"I would like to propose that the leadership of SAARC nations chalk out a strong strategy to fight Coronavirus. 

We could discuss, via video conferencing, ways to keep our citizens healthy. 

Together, we can set an example to the world, and contribute to a healthier planet.",[],[],[],3253,16162,90487,[],[],https://twitter.com/narendramodi/status/1238371182094639104,False,,0,,,,,,,"[{'user_id': '18839785', 'username': 'narendramodi'}]",,"I would like to propose that the leadership of SAARC nations chalk out a strong strategy to fight Coronavirus. 

We could discuss, via video conferencing, ways to keep our citizens healthy. 

Together, we can set an example to the world, and contribute to a healthier planet.",en,en
